Marka;Model;Seri;Yıl;Kilometre;Renk;Fiyat;Yer;Yakıt Tipi;Vites Tipi;Kasa Tipi;Motor Hacmi;Motor Gücü;Yakıt Deposu;Çekiş;Kimden
Citroen;1.2 PureTech Elle;C3;2024;6001;Füme;1150000;Göztepe Mh. Bağcılar, İstanbul;Benzin;Otomatik;Hatchback/5;1199 cc;112 hp;47 lt;Önden Çekiş;Galeriden
Citroen;1.6 HDi Attraction;C-Elysee;2013;193500;Gri;439000;Yenikent Mh. Gebze, Kocaeli;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Galeriden
Citroen;1.2 VTi Attraction;C-Elysee;2013;179500;Beyaz;499750;Fatih Sultan Mehmet Mh. Ümraniye, İstanbul;Benzin;Düz;Sedan;1199 cc;73 hp;50 lt;Önden Çekiş;Yetkili Bayiden
Citroen;1.4 SX;C3;2006;130000;Mavi;335000;Merkez Şehitkamil, Gaziantep;LPG & Benzin;Düz;Hatchback/5;1360 cc;76 hp;47 lt;Önden Çekiş;Sahibinden
Citroen;1.6 BlueHDi Confort;C4;2016;97000;Beyaz;820000;Osman Temiz Mh. Çankaya, Ankara;Dizel;Otomatik;Hatchback/5;1560 cc;122 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.4 e-HDi Confort;C3;2013;185000;Beyaz;567900;Çırçır Mh. Eyüpsultan, İstanbul;Dizel;Yarı Otomatik;Hatchback/5;1398 cc;76 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;2.0 SX;Xantia;1997;267897;Yeşil;254000;Güzelyurt Mh. Yunusemre, Manisa;LPG & Benzin;Düz;Hatchback/5;1998 cc;125 hp;65 lt;Önden Çekiş;Sahibinden
Citroen;1.4 HDi Confort;C3;2011;330000;Beyaz;375000;Yukarı Mh. Akçakoca, Düzce;Dizel;Düz;Hatchback/5;1398 cc;71 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;1.4 HDi X;C3;2005;327000;Füme;285000;Fetih Mh. Karatay, Konya;Dizel;Düz;Hatchback/5;;;;;Sahibinden
Citroen;1.6 SX;Xsara;2005;372000;Gri (Gümüş);260000;Süvari Mh. Etimesgut, Ankara;LPG & Benzin;Düz;Hatchback/5;1587 cc;111 hp;54 lt;Önden Çekiş;Sahibinden
Citroen;1.6 e-HDi Executive;C5;2012;173500;Beyaz;720000;Beldibi Mh. Marmaris, Muğla;Dizel;Yarı Otomatik;Sedan;1560 cc;117 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Attraction;C-Elysee;2016;208000;Beyaz;515000;Pınartepe Mh. Büyükçekmece, İstanbul;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Exclusive;C-Elysee;2014;415000;Beyaz;490000;Esentepe Mh. Sultangazi, İstanbul;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.2 PureTech Shine;C3;2024;9100;Gri (metalik);1020000;Kurtuluş Mh. Yakutiye, Erzurum;Benzin;Otomatik;Hatchback/5;1199 cc;112 hp;47 lt;Önden Çekiş;Sahibinden
Citroen;1.4 HDi SX;C1;2012;27000;Diğer;350000;Elmakaya Beldesi Bulanık, Muş;Dizel;Düz;Sedan;;;;;Sahibinden
Citroen;1.6 HDi SX PK;C5;2011;247000;Beyaz;430000;Haliliye Mh. Siverek, Şanlıurfa;Dizel;Düz;Sedan;1560 cc;111 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C4;2009;143400;Gri (Gümüş);490000;İnönü Mh. Ortahisar, Trabzon;Dizel;Düz;Sedan;1560 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Dynamique;C5;2011;287000;Beyaz;445000;2 Nolu Bostancı Mh. Ortahisar, Trabzon;Dizel;Düz;Sedan;1560 cc;114 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C5;2009;275000;Beyaz;540000;Körfez Mh. Atakum, Samsun;Dizel;Düz;Sedan;1560 cc;111 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;1.2 VTi Attraction;C-Elysee;2014;164000;Beyaz;400000;Sakarya Mh. Dulkadiroğlu, Kahramanmaraş;Benzin;Düz;Sedan;1199 cc;73 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;1.5 BlueHDi Feel;C-Elysee;2023;27000;Gri (titanyum);820000;Karagöl Mh. Merkez, Ardahan;Dizel;Düz;Sedan;1499 cc;100 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;1.6 SX;Xsara;2002;287000;Gri;220000;Kızılarık Mh. Muratpaşa, Antalya;LPG & Benzin;Düz;Hatchback/5;1587 cc;111 hp;54 lt;Önden Çekiş;Sahibinden
Citroen;1.6 SX;Xsara;2001;300010;Gri;240000;Zafer Mh. Tepebaşı, Eskişehir;Benzin;Düz;Hatchback/5;1587 cc;111 hp;54 lt;Önden Çekiş;Sahibinden
Citroen;1.5D SX;Saxo;2003;176000;Beyaz;330000;15 Temmuz Mh. Bağcılar, İstanbul;Dizel;Düz;Hatchback/5;1527 cc;58 hp;45 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Confort;C-Elysee;2016;220000;Beyaz;550000;Yeşilyurt Mh. Bakırköy, İstanbul;Dizel;Düz;Station wagon;;;;;Sahibinden
Citroen;1.6 HDi SX PK;C4;2009;247500;Siyah;440000;71 Evler Mh. Odunpazarı, Eskişehir;Dizel;Yarı Otomatik;Hatchback/5;1560 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Attraction;C-Elysee;2017;52000;Beyaz;700000;Atatürk Mh. Babaeski, Kırklareli;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.6 VTI Confort;C4;2012;133000;Beyaz;675000;Cevizdibi Mh. Suluova, Amasya;Benzin;Otomatik;Hatchback/5;1598 cc;122 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SXPK;C4 Grand Picasso;2007;232000;Gri (titanyum);500000;Kurtköy Mh. Pendik, İstanbul;Dizel;Yarı Otomatik;MPV;1560 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C4;2011;265000;Gri (titanyum);390000;Üçkuyular Mh. Karabağlar, İzmir;Dizel;Düz;Hatchback/5;1560 cc;91 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.4 SX;Saxo;1998;276000;Lacivert;192000;Çakmak Mh. Ümraniye, İstanbul;Benzin;Düz;Hatchback/3;;;;Önden Çekiş;Sahibinden
Citroen;1.6 BlueHDi Live;C-Elysee;2018;186000;Gri;585000;Yeniyalı Mh. Körfez, Kocaeli;Dizel;Düz;Sedan;1201 - 1400 cm3;76 - 100 HP;;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Executive;C5;2012;306000;Beyaz;649000;Şehitlik Mh. Yenişehir, Diyarbakır;Dizel;Düz;Sedan;1560 cc;117 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C4;2007;254900;Gri (Gümüş);375000;Cevdet Paşa Mh. İpekyolu, Van;Dizel;Düz;Hatchback/5;1560 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 e-HDi Confort;C5;2012;245000;Siyah;555000;Karacaibrahim Mh. Merkez, Kırklareli;Dizel;Yarı Otomatik;Sedan;1560 cc;114 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;1.4 HDi SX;C3;2003;265000;Lacivert;299999;Yükseltepe Mh. Keçiören, Ankara;Dizel;Düz;Hatchback/5;1398 cc;93 hp;45 lt;Önden Çekiş;Sahibinden
Citroen;1.6 SX;C4;2005;194000;Kırmızı;420000;Fuatpaşa Mh. Merkez, Kütahya;Benzin;Düz;Hatchback/5;1587 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.4 HDi;Xsara;2005;202000;Gri (Gümüş);260000;408 Evler Mh. Kırıkhan, Hatay;Dizel;Düz;Hatchback/5;1398 cc;69 hp;54 lt;Önden Çekiş;Sahibinden
Citroen;1.4 SX;C4;2010;216000;Siyah;350000;Namık Kemal Mh. Ümraniye, İstanbul;LPG & Benzin;Düz;Hatchback/5;1360 cc;91 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi VTRPK;C4;2010;225000;Siyah;525000;Şahintepe Mh. Mamak, Ankara;Dizel;Düz;Hatchback/5;1560 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Confort;C-Elysee;2012;92000;Beyaz;600000;Fevzi Çakmak Mh. İlkadım, Samsun;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Exclusive;C-Elysee;2014;245000;Beyaz;470000;Veysel Karani Mh. Haliliye, Şanlıurfa;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Exclusive;C-Elysee;2016;146000;Beyaz;595000;Cumhuriyet Mh. Kuşadası, Aydın;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Confort;C4;2011;145500;Siyah;495000;Cevizli Mh. Maltepe, İstanbul;Dizel;Düz;Hatchback/5;1560 cc;93 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 SX;Xsara;2001;260000;Füme;200000;Cengiz Topel Mh. Şahinbey, Gaziantep;LPG & Benzin;Düz;Hatchback/5;1587 cc;111 hp;54 lt;Önden Çekiş;Sahibinden
Citroen;1.6 e-HDi Confort;C5;2011;254000;Beyaz;540000;Ahlat Köyü Merkez, Kastamonu;Dizel;Yarı Otomatik;Sedan;1560 cc;114 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;1.6 e-HDi Dynamique;C5;2011;199500;Beyaz;625000;Huzur Mh. Sarıyer, İstanbul;Dizel;Yarı Otomatik;Sedan;1560 cc;114 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C4;2006;320000;Siyah;325000;Bahçelievler Mh. Talas, Kayseri;Dizel;Düz;Hatchback/5;1560 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 e-HDi Confort;C5;2012;217500;Beyaz;560000;Aydıntepe Mh. Tuzla, İstanbul;Dizel;Yarı Otomatik;Sedan;1560 cc;114 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;My Ami Pop;AMİ;2024;6001;Gri;390000;Merkez Körfez, Kocaeli;Elektrik;Otomatik;;1598 cc;80 hp;;;Sahibinden
Citroen;1.4 HDi SX;C1;2008;183000;Kırmızı;320000;Alaybey Mh. Karşıyaka, İzmir;Dizel;Düz;Hatchback/5;1398 cc;55 hp;35 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Attraction;C-Elysee;2016;154000;Beyaz;510000;Güneştepe Mh. Osmangazi, Bursa;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.6 SX;Xsara;2002;316000;Gri (metalik);295000;Şehit Kubilay Mh. Keçiören, Ankara;LPG & Benzin;Düz;Hatchback/5;1587 cc;111 hp;54 lt;Önden Çekiş;Sahibinden
Citroen;1.5 BlueHDi Feel;C-Elysee;2022;59000;Füme;709900;Mahmutbey Mh. Bağcılar, İstanbul;Dizel;Düz;Sedan;1499 cc;100 hp;50 lt;Önden Çekiş;Galeriden
Citroen;1.2 PureTech Feel Bold;C3;2024;22000;Kırmızı;987500;100. Yıl Mh. Bağcılar, İstanbul;Benzin;Otomatik;Hatchback/5;1199 cc;112 hp;47 lt;Önden Çekiş;Galeriden
Citroen;1.5 BlueHDi Feel;C-Elysee;2019;136942;Beyaz;674000;Tabakhane Mh. Erenler, Sakarya;Dizel;Düz;Sedan;1499 cc;100 hp;50 lt;Önden Çekiş;Galeriden
Citroen;1.6 HDi SX;C4;2010;242000;Gri;438000;Denizköşkler Mh. Avcılar, İstanbul;Dizel;Yarı Otomatik;Hatchback/5;1560 cc;111 hp;60 lt;Önden Çekiş;Galeriden
Citroen;1.4 SX;C3;2004;149500;Mavi (metalik);310000;Meşrutiyet Mh. Merkez, Zonguldak;Benzin;Düz;Hatchback/5;1360 cc;76 hp;45 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Confort;C-Elysee;2012;208500;Beyaz;440000;Aydınlı Mh. Tuzla, İstanbul;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.2 PureTech Shine Bold;C4 X;2023;6270;Gri (metalik);1519000;Üniversiteler Mh. Çankaya, Ankara;Benzin;Otomatik;SUV;1199 cc;132 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;1.4 SX;C3;2003;309000;Kırmızı;325000;Buhara Mh. Selçuklu, Konya;LPG & Benzin;Düz;Hatchback/5;1360 cc;76 hp;45 lt;Önden Çekiş;Sahibinden
Citroen;1.6 e-HDi Confort Plus;C4;2012;265000;Siyah;610000;Mimar Sinan Mh. Efeler, Aydın;Dizel;Yarı Otomatik;Hatchback/5;1560 cc;114 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.4 HDi SX;C3;2004;287000;Siyah;300000;Yenidoğan Mh. Talas, Kayseri;Dizel;Düz;Hatchback/5;1398 cc;71 hp;45 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Attraction;C-Elysee;2013;260000;Beyaz;480000;Demircikara Mh. Muratpaşa, Antalya;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.6 SX;Xsara;1999;323000;Beyaz;220000;Gazi Mh. Sultangazi, İstanbul;LPG & Benzin;Düz;Hatchback/5;;;;;Sahibinden
Citroen;1.5 BlueHDi Feel;C-Elysee;2021;136000;Bej;679000;Mimar Sinan Mh. Üsküdar, İstanbul;Dizel;Düz;Sedan;1499 cc;100 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Shine;C-Elysee;2017;130000;Gri;600000;Bağcılar Mh. Bağlar, Diyarbakır;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Attraction;C-Elysee;2015;132000;Beyaz;580000;Gökçek Mh. Sincan, Ankara;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi VTRPK;C4;2010;233000;Füme;530000;Candaroğulları Mh. Merkez, Kastamonu;Dizel;Yarı Otomatik;Hatchback/5;1560 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C4;2006;224000;Lacivert;455000;Ümit Mh. Çankaya, Ankara;Dizel;Düz;Hatchback/5;1560 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.2 PureTech Feel Bold;C3;2021;25100;Beyaz;929500;Aydınlı Mh. Tuzla, İstanbul;Benzin;Otomatik;Hatchback/5;;;;;Sahibinden
Citroen;1.6 e-HDi Intensive;C4 Picasso;2015;95000;Beyaz;915000;Merkez Pınarhisar, Kırklareli;Dizel;Yarı Otomatik;MPV;1560 cc;117 hp;55 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C4;2006;290000;Bordo;305000;Karacaahmet Mh. Şehitkamil, Gaziantep;Dizel;Düz;Hatchback/5;1560 cc;111 hp;60 lt;Önden Çekiş;Galeriden
Citroen;1.4 SX;Saxo;1998;285000;Kırmızı;210000;Bağlarbaşı Mh. Keçiören, Ankara;Benzin;Düz;Hatchback/5;1360 cc;76 hp;45 lt;Önden Çekiş;Sahibinden
Citroen;1.2 PureTech Shine;C3;2024;6001;Gri;1010000;Çankaya Mh. Kepez, Antalya;Benzin;Otomatik;Hatchback/5;1199 cc;112 hp;47 lt;Önden Çekiş;Sahibinden
Citroen;1.6 BlueHDi Live;C-Elysee;2018;74000;Beyaz;650000;Mimar Sinan Mh. Tuzla, İstanbul;Dizel;Düz;Sedan;1560 cc;100 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;1.4 e-HDi Confort;C3;2012;188500;Beyaz;570000;Eryaman Mh. Etimesgut, Ankara;Dizel;Yarı Otomatik;Hatchback/5;1398 cc;76 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;1.4 HDi Attraction;C3;2012;232500;Beyaz;450000;Mustafa Kemal Mh. Sincan, Ankara;Dizel;Düz;Hatchback/5;1398 cc;71 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Exclusive;C-Elysee;2014;168000;Beyaz;530000;Adem Yavuz Mh. Ümraniye, İstanbul;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C3 Picasso;2009;211000;Mavi;530000;Bağlarbaşı Mh. Maltepe, İstanbul;Dizel;Düz;MPV;1560 cc;91 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Feel;C-Elysee;2017;190000;Gri;625000;Akkent Mh. Şahinbey, Gaziantep;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.4 HDi X Furio;C3;2007;253000;Siyah;285000;Kartaltepe Mh. Bayrampaşa, İstanbul;Dizel;Düz;Hatchback/5;1398 cc;71 hp;47 lt;Önden Çekiş;Sahibinden
Citroen;1.6 e-HDi Dynamique;C5;2011;280200;Beyaz;570000;Ulubatlıhasan Mh. Karatay, Konya;Dizel;Yarı Otomatik;Sedan;1560 cc;114 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Confort;C-Elysee;2013;280000;Beyaz;420000;Cumhuriyet Mh. Silopi, Şırnak;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Attraction;C-Elysee;2017;193000;Beyaz;490000;Esentepe Mh. Boyabat, Sinop;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.4 SX;Saxo;1998;288000;Kırmızı;180000;Çiftlikköy Mh. Yenişehir, Mersin;Benzin;Düz;Hatchback/5;1360 cc;76 hp;45 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C5;2009;245000;Mavi (metalik);470000;Hürriyet Mh. Kartal, İstanbul;Dizel;Düz;Sedan;1560 cc;111 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;1.5 BlueHDi Feel;C-Elysee;2021;91500;Gri (metalik);738500;Gürselpaşa Mh. Seyhan, Adana;Dizel;Düz;Sedan;1499 cc;100 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;1.5 BlueHDi Feel;C-Elysee;2020;117500;Beyaz;645000;Çaybaşı Mh. Muratpaşa, Antalya;Dizel;Düz;Sedan;1499 cc;100 hp;50 lt;Önden Çekiş;Galeriden
Citroen;1.4 HDi;Xsara;2004;239000;Beyaz;270000;Yukarı Mh. Kartal, İstanbul;Dizel;Düz;Hatchback/5;1398 cc;69 hp;54 lt;Önden Çekiş;Sahibinden
Citroen;1.2 PureTech Shine;C3;2020;73000;Mavi;720000;Uğurmumcu Mh. Kartal, İstanbul;Benzin;Düz;Hatchback/5;-;-;;-;Sahibinden
Citroen;1.6 HDi VTRPK;C4;2011;141000;Siyah;600000;Devlet Mh. Çankaya, Ankara;Dizel;Yarı Otomatik;Hatchback/5;1560 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 e-HDi Confort;C5;2013;276000;Beyaz;590000;Zaviye Mh. Yeşilyurt, Malatya;Dizel;Yarı Otomatik;Sedan;1560 cc;117 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C4;2008;292000;Mavi (metalik);410000;Kaledere Mh. Ünye, Ordu;Dizel;Yarı Otomatik;Hatchback/5;1560 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C4;2007;188750;Gri;445000;Esen Yurt Mh. Yüksekova, Hakkari;Dizel;Düz;Hatchback/5;1560 cc;93 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.2 VTi Comfort;C-Elysee;2013;96000;Beyaz;535000;İbrahimli Mh. Şehitkamil, Gaziantep;Benzin;Düz;Sedan;1199 cc;73 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Confort;C4;2012;259000;Gri (Gümüş);455000;İnönü Mh. Esenyurt, İstanbul;Dizel;Düz;Hatchback/5;1560 cc;93 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.2 PureTech Feel Bold;C3;2020;85000;Beyaz;870000;Kuruçeşme Mh. Buca, İzmir;Benzin;Otomatik;Hatchback/5;1199 cc;112 hp;47 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Confort;C4;2013;110000;Beyaz;590000;Kurtköy Mh. Pendik, İstanbul;Dizel;Düz;Hatchback/5;1560 cc;93 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Confort;C4;2011;191800;Beyaz;551000;Bademlik Mh. Keçiören, Ankara;Dizel;Düz;Hatchback/5;1560 cc;93 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C4;2010;208000;Beyaz;415000;Muratbey Mh. Torbalı, İzmir;Dizel;Düz;Hatchback/5;1560 cc;91 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.4 HDi SX;C3;2006;280000;Bej;307900;Bayındır Mh. Muratpaşa, Antalya;Dizel;Düz;Hatchback/5;1201 - 1400 cm3;76 - 100 HP;;Önden Çekiş;Galeriden
Citroen;1.4 HDi;Xsara;2005;309000;Kırmızı;260000;Merkez Sancaktepe, İstanbul;Dizel;Düz;Hatchback/5;1398 cc;69 hp;54 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C3;2006;325000;Siyah;315000;Balaç Mh. Atakum, Samsun;Dizel;Düz;Hatchback/5;1560 cc;93 hp;47 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Attraction;C-Elysee;2014;206500;Beyaz;435000;Pazariçi Mh. Gaziosmanpaşa, İstanbul;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.4 SX;C4;2007;260000;Mavi;310000;Kavaklı Mh. Gölcük, Kocaeli;LPG & Benzin;Düz;Hatchback/5;1360 cc;91 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.4 Comfort;C3;2011;117000;Gri (Gümüş);530000;Karacaahmet Mh. Şehitkamil, Gaziantep;Benzin;Düz;Hatchback/5;1360 cc;76 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;1.2 PureTech Feel;C3;2021;79000;Beyaz;699000;Kültür Mh. Kepez, Antalya;Benzin;Düz;Hatchback/5;1199 cc;83 hp;45 lt;Önden Çekiş;Sahibinden
Citroen;1.4 VTi Attraction;C4;2011;218000;Siyah;480000;Çünür Mh. Merkez, Isparta;LPG & Benzin;Düz;Hatchback/5;1397 cc;96 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.2 PureTech Shine;C4 X;2023;21000;Gri (Gümüş);1295000;Alipaşa Mh. Çorlu, Tekirdağ;Benzin;Otomatik;SUV;1199 cc;132 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Confort;C-Elysee;2013;118000;Beyaz;560000;Cumhuriyet Mh. Atakum, Samsun;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.2 VTi Attraction;C-Elysee;2014;175000;Füme;525000;Yeşilköy Mh. Dörtyol, Hatay;LPG & Benzin;Düz;Sedan;1199 cc;73 hp;50 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C4;2009;197000;Siyah;385000;Akarbaşı Mh. Odunpazarı, Eskişehir;Dizel;Düz;Sedan;1560 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 e-HDi Confort;C4;2013;198000;Beyaz;650000;Güzelyurt Mh. Esenyurt, İstanbul;Dizel;Yarı Otomatik;Hatchback/5;1560 cc;117 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Exclusive;C-Elysee;2016;300400;Beyaz;480000;Kartaltepe Mh. Bayrampaşa, İstanbul;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;My Ami Pop;AMİ;2023;6500;Mavi;365000;Eyüp Sultan Mh. Sancaktepe, İstanbul;Elektrik;Otomatik;Coupe;-;50 HP'ye kadar;;Önden Çekiş;Galeriden
Citroen;1.6 HDi Confort;C-Elysee;2016;270000;Beyaz;465000;Akınlar Mh. Merkez, Düzce;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Galeriden
Citroen;1.6 SX;Xsara;2003;221000;Gri (metalik);259000;Serhat Mh. Yenimahalle, Ankara;Benzin;Düz;Hatchback/5;1587 cc;111 hp;54 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX PK;C5;2010;342000;Gri (Gümüş);415000;Çamlıca Mh. Nilüfer, Bursa;Dizel;Düz;Sedan;1560 cc;111 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Confort;C4;2013;208000;Beyaz;499000;Güneştepe Mh. Osmangazi, Bursa;Dizel;Düz;Hatchback/5;1560 cc;93 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C4;2006;300000;Siyah;340000;Döngel Mh. Onikişubat, Kahramanmaraş;Dizel;Düz;Hatchback/5;1560 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 e-HDi Executive;C5;2013;216000;Beyaz;650000;İşçi Blokları Mh. Çankaya, Ankara;Dizel;Yarı Otomatik;Sedan;1560 cc;117 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C5;2007;317500;Füme;385000;Işıkkent Mh. Merkez, Isparta;Dizel;Düz;Sedan;1560 cc;111 hp;67 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi SX;C4;2008;249000;Gri;410000;Barbaros Mh. Konak, İzmir;Dizel;Yarı Otomatik;Hatchback/5;1560 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi VTRPK;C4;2010;218000;Gri (titanyum);505000;Fatih Mh. Çerkezköy, Tekirdağ;Dizel;Yarı Otomatik;MPV;1560 cc;111 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.6 HDi Attraction;C-Elysee;2016;198000;Beyaz;550000;Süleymaniye Mh. Esenyurt, İstanbul;Dizel;Düz;Sedan;1560 cc;93 hp;48 lt;Önden Çekiş;Sahibinden
Citroen;1.2 PureTech Feel;C3;2024;10000;Gri;530000;Üçköprü Köyü Kaynaşlı, Düzce;Benzin;Düz;Hatchback/5;1199 cc;83 hp;45 lt;Önden Çekiş;Sahibinden
Citroen;1.4 SX;C4;2006;214000;Beyaz;440000;Bağlarbaşı Mh. Osmangazi, Bursa;LPG & Benzin;Düz;Hatchback/5;1360 cc;91 hp;60 lt;Önden Çekiş;Sahibinden
Citroen;1.4 SensoDrive;C3;2005;206000;Siyah;379000;Mimar Sinan Mh. Manavgat, Antalya;LPG & Benzin;Yarı Otomatik;Hatchback/5;1360 cc;93 hp;45 lt;Önden Çekiş;Sahibinden
Citroen;1.6 e-HDi Executive;C5;2012;192000;Beyaz;595000;Çağlayan Mh. Kağıthane, İstanbul;Dizel;Yarı Otomatik;Sedan;1560 cc;117 hp;71 lt;Önden Çekiş;Sahibinden
Citroen;1.4 SX;Saxo;1997;275000;Yeşil;155000;Merkez Erzin, Hatay;LPG & Benzin;Düz;Hatchback/5;1360 cc;76 hp;45 lt;Önden Çekiş;Sahibinden
